Gene_num,Gene_name,NodeType,Textual_gene_name
5239,ITGA11-PROT,Gene-PROT,ITGA11 protein
5240,ITGA2-PROT,Gene-PROT,ITGA2 protein
5241,ITGA2B-PROT,Gene-PROT,ITGA2B protein
5242,ITGA3-PROT,Gene-PROT,ITGA3 protein
5243,ITGA4-PROT,Gene-PROT,ITGA4 protein
5244,ITGA5-PROT,Gene-PROT,ITGA5 protein
5245,ITGA6-PROT,Gene-PROT,ITGA6 protein
5246,ITGA7-PROT,Gene-PROT,ITGA7 protein
5247,ITGA8-PROT,Gene-PROT,ITGA8 protein
5248,ITGA9-PROT,Gene-PROT,ITGA9 protein
5249,ITGAL-PROT,Gene-PROT,ITGAL protein
5250,ITGAM-PROT,Gene-PROT,ITGAM protein
5251,ITGAV-PROT,Gene-PROT,ITGAV protein
5252,ITGB1-PROT,Gene-PROT,ITGB1 protein
5253,ITGB2-PROT,Gene-PROT,ITGB2 protein
5254,ITGB3-PROT,Gene-PROT,ITGB3 protein
5255,ITGB4-PROT,Gene-PROT,ITGB4 protein
5256,ITGB5-PROT,Gene-PROT,ITGB5 protein
5257,ITGB6-PROT,Gene-PROT,ITGB6 protein
5258,ITGB7-PROT,Gene-PROT,ITGB7 protein
5259,ITGB8-PROT,Gene-PROT,ITGB8 protein
5260,ITK-PROT,Gene-PROT,ITK protein
5261,ITPKA-PROT,Gene-PROT,ITPKA protein
5262,ITPKB-PROT,Gene-PROT,ITPKB protein
5263,ITPKC-PROT,Gene-PROT,ITPKC protein
5264,ITPR1-PROT,Gene-PROT,ITPR1 protein
5265,ITPR2-PROT,Gene-PROT,ITPR2 protein
5266,ITPR3-PROT,Gene-PROT,ITPR3 protein
5267,JAG1-PROT,Gene-PROT,JAG1 protein
5268,JAG2-PROT,Gene-PROT,JAG2 protein
5269,JAK1-PROT,Gene-PROT,JAK1 protein
5270,JAK2-PROT,Gene-PROT,JAK2 protein
5271,JAK3-PROT,Gene-PROT,JAK3 protein
5272,JMJD7-PLA2G4B-PROT,Gene-PROT,JMJD7-PLA2G4B protein
5273,JUN-PROT,Gene-PROT,JUN protein
5274,JUND-PROT,Gene-PROT,JUND protein
5275,KAT2A-PROT,Gene-PROT,KAT2A protein
5276,KAT2B-PROT,Gene-PROT,KAT2B protein
5277,KCNJ12-PROT,Gene-PROT,KCNJ12 protein
5278,KCNJ14-PROT,Gene-PROT,KCNJ14 protein
5279,KCNJ18-PROT,Gene-PROT,KCNJ18 protein
5280,KCNJ2-PROT,Gene-PROT,KCNJ2 protein
5281,KCNJ3-PROT,Gene-PROT,KCNJ3 protein
5282,KCNJ4-PROT,Gene-PROT,KCNJ4 protein
5283,KCNJ5-PROT,Gene-PROT,KCNJ5 protein
5284,KCNJ6-PROT,Gene-PROT,KCNJ6 protein
5285,KCNJ8-PROT,Gene-PROT,KCNJ8 protein
5286,KCNJ9-PROT,Gene-PROT,KCNJ9 protein
5287,KCNMA1-PROT,Gene-PROT,KCNMA1 protein
5288,KCNMB1-PROT,Gene-PROT,KCNMB1 protein
5289,KCNMB2-PROT,Gene-PROT,KCNMB2 protein
5290,KCNMB3-PROT,Gene-PROT,KCNMB3 protein
5291,KCNMB4-PROT,Gene-PROT,KCNMB4 protein
5292,KCNU1-PROT,Gene-PROT,KCNU1 protein
5293,KDR-PROT,Gene-PROT,KDR protein
5294,KIDINS220-PROT,Gene-PROT,KIDINS220 protein
5295,KIF3A-PROT,Gene-PROT,KIF3A protein
5296,KIF7-PROT,Gene-PROT,KIF7 protein
5297,KIT-PROT,Gene-PROT,KIT protein
5298,KITLG-PROT,Gene-PROT,KITLG protein
5299,KLF2-PROT,Gene-PROT,KLF2 protein
5300,KLF4-PROT,Gene-PROT,KLF4 protein
5301,KNG1-PROT,Gene-PROT,KNG1 protein
5302,KRAS-PROT,Gene-PROT,KRAS protein
5303,KRIT1-PROT,Gene-PROT,KRIT1 protein
5304,KRT10-PROT,Gene-PROT,KRT10 protein
5305,KRT12-PROT,Gene-PROT,KRT12 protein
5306,KRT13-PROT,Gene-PROT,KRT13 protein
5307,KRT14-PROT,Gene-PROT,KRT14 protein
5308,KRT15-PROT,Gene-PROT,KRT15 protein
5309,KRT16-PROT,Gene-PROT,KRT16 protein
5310,KRT17-PROT,Gene-PROT,KRT17 protein
5311,KRT18-PROT,Gene-PROT,KRT18 protein
5312,KRT19-PROT,Gene-PROT,KRT19 protein
5313,KRT20-PROT,Gene-PROT,KRT20 protein
5314,KRT23-PROT,Gene-PROT,KRT23 protein
5315,KRT24-PROT,Gene-PROT,KRT24 protein
5316,KRT25-PROT,Gene-PROT,KRT25 protein
5317,KRT26-PROT,Gene-PROT,KRT26 protein
5318,KRT27-PROT,Gene-PROT,KRT27 protein
5319,KRT28-PROT,Gene-PROT,KRT28 protein
5320,KRT31-PROT,Gene-PROT,KRT31 protein
5321,KRT32-PROT,Gene-PROT,KRT32 protein
5322,KRT33A-PROT,Gene-PROT,KRT33A protein
5323,KRT33B-PROT,Gene-PROT,KRT33B protein
5324,KRT34-PROT,Gene-PROT,KRT34 protein
5325,KRT35-PROT,Gene-PROT,KRT35 protein
5326,KRT36-PROT,Gene-PROT,KRT36 protein
5327,KRT37-PROT,Gene-PROT,KRT37 protein
5328,KRT38-PROT,Gene-PROT,KRT38 protein
5329,KRT39-PROT,Gene-PROT,KRT39 protein
5330,KRT40-PROT,Gene-PROT,KRT40 protein
5331,KRT9-PROT,Gene-PROT,KRT9 protein
5332,KSR1-PROT,Gene-PROT,KSR1 protein
5333,KSR2-PROT,Gene-PROT,KSR2 protein
5334,LAMA1-PROT,Gene-PROT,LAMA1 protein
5335,LAMA2-PROT,Gene-PROT,LAMA2 protein
5336,LAMA3-PROT,Gene-PROT,LAMA3 protein
5337,LAMA4-PROT,Gene-PROT,LAMA4 protein
5338,LAMA5-PROT,Gene-PROT,LAMA5 protein
5339,LAMB1-PROT,Gene-PROT,LAMB1 protein
5340,LAMB2-PROT,Gene-PROT,LAMB2 protein
5341,LAMB3-PROT,Gene-PROT,LAMB3 protein
5342,LAMB4-PROT,Gene-PROT,LAMB4 protein
5343,LAMC1-PROT,Gene-PROT,LAMC1 protein
5344,LAMC2-PROT,Gene-PROT,LAMC2 protein
5345,LAMC3-PROT,Gene-PROT,LAMC3 protein
5346,LAMTOR1-PROT,Gene-PROT,LAMTOR1 protein
5347,LAMTOR2-PROT,Gene-PROT,LAMTOR2 protein
5348,LAMTOR3-PROT,Gene-PROT,LAMTOR3 protein
5349,LAMTOR4-PROT,Gene-PROT,LAMTOR4 protein
5350,LAMTOR5-PROT,Gene-PROT,LAMTOR5 protein
5351,LAT-PROT,Gene-PROT,LAT protein
5352,LATS1-PROT,Gene-PROT,LATS1 protein
5353,LATS2-PROT,Gene-PROT,LATS2 protein
5354,LCK-PROT,Gene-PROT,LCK protein
5355,LCN2-PROT,Gene-PROT,LCN2 protein
5356,LCP2-PROT,Gene-PROT,LCP2 protein
5357,LDHA-PROT,Gene-PROT,LDHA protein
5358,LDHAL6A-PROT,Gene-PROT,LDHAL6A protein
5359,LDHAL6B-PROT,Gene-PROT,LDHAL6B protein
5360,LDHB-PROT,Gene-PROT,LDHB protein
5361,LDHC-PROT,Gene-PROT,LDHC protein
5362,LEF1-PROT,Gene-PROT,LEF1 protein
5363,LEFTY1-PROT,Gene-PROT,LEFTY1 protein
5364,LEFTY2-PROT,Gene-PROT,LEFTY2 protein
5365,LEP-PROT,Gene-PROT,LEP protein
5366,LEPR-PROT,Gene-PROT,LEPR protein
5367,LFNG-PROT,Gene-PROT,LFNG protein
5368,LGR4-PROT,Gene-PROT,LGR4 protein
5369,LGR5-PROT,Gene-PROT,LGR5 protein
5370,LGR6-PROT,Gene-PROT,LGR6 protein
5371,LHB-PROT,Gene-PROT,LHB protein
5372,LHCGR-PROT,Gene-PROT,LHCGR protein
5373,LIF-PROT,Gene-PROT,LIF protein
5374,LIFR-PROT,Gene-PROT,LIFR protein
5375,LILRA1-PROT,Gene-PROT,LILRA1 protein
5376,LILRA2-PROT,Gene-PROT,LILRA2 protein
5377,LILRA3-PROT,Gene-PROT,LILRA3 protein
5378,LILRA4-PROT,Gene-PROT,LILRA4 protein
5379,LILRA5-PROT,Gene-PROT,LILRA5 protein
5380,LILRA6-PROT,Gene-PROT,LILRA6 protein
5381,LILRB1-PROT,Gene-PROT,LILRB1 protein
5382,LILRB2-PROT,Gene-PROT,LILRB2 protein
5383,LILRB3-PROT,Gene-PROT,LILRB3 protein
5384,LILRB4-PROT,Gene-PROT,LILRB4 protein
5385,LILRB5-PROT,Gene-PROT,LILRB5 protein
5386,LIMD1-PROT,Gene-PROT,LIMD1 protein
5387,LIPE-PROT,Gene-PROT,LIPE protein
5388,LLGL1-PROT,Gene-PROT,LLGL1 protein
5389,LLGL2-PROT,Gene-PROT,LLGL2 protein
5390,LPAR1-PROT,Gene-PROT,LPAR1 protein
5391,LPAR2-PROT,Gene-PROT,LPAR2 protein
5392,LPAR3-PROT,Gene-PROT,LPAR3 protein
5393,LPAR4-PROT,Gene-PROT,LPAR4 protein
5394,LPAR5-PROT,Gene-PROT,LPAR5 protein
5395,LPAR6-PROT,Gene-PROT,LPAR6 protein
5396,LPIN1-PROT,Gene-PROT,LPIN1 protein
5397,LPIN2-PROT,Gene-PROT,LPIN2 protein
5398,LPIN3-PROT,Gene-PROT,LPIN3 protein
5399,LPL-PROT,Gene-PROT,LPL protein
5400,LRP2-PROT,Gene-PROT,LRP2 protein
5401,LRP5-PROT,Gene-PROT,LRP5 protein
5402,LRP6-PROT,Gene-PROT,LRP6 protein
5403,LSP1-PROT,Gene-PROT,LSP1 protein
5404,LTA-PROT,Gene-PROT,LTA protein
5405,LTB-PROT,Gene-PROT,LTB protein
5406,LTB4R2-PROT,Gene-PROT,LTB4R2 protein
5407,LTBP1-PROT,Gene-PROT,LTBP1 protein
5408,LTBR-PROT,Gene-PROT,LTBR protein
5409,LY96-PROT,Gene-PROT,LY96 protein
5410,LYN-PROT,Gene-PROT,LYN protein
5411,MAGED1-PROT,Gene-PROT,MAGED1 protein
5412,MAGI1-PROT,Gene-PROT,MAGI1 protein
5413,MAGI2-PROT,Gene-PROT,MAGI2 protein
5414,MAGI3-PROT,Gene-PROT,MAGI3 protein
5415,MALT1-PROT,Gene-PROT,MALT1 protein
5416,MAML1-PROT,Gene-PROT,MAML1 protein
5417,MAML2-PROT,Gene-PROT,MAML2 protein
5418,MAML3-PROT,Gene-PROT,MAML3 protein
5419,MAP2K1-PROT,Gene-PROT,MAP2K1 protein
5420,MAP2K2-PROT,Gene-PROT,MAP2K2 protein
5421,MAP2K3-PROT,Gene-PROT,MAP2K3 protein
5422,MAP2K4-PROT,Gene-PROT,MAP2K4 protein
5423,MAP2K5-PROT,Gene-PROT,MAP2K5 protein
5424,MAP2K6-PROT,Gene-PROT,MAP2K6 protein
5425,MAP2K7-PROT,Gene-PROT,MAP2K7 protein
5426,MAP3K1-PROT,Gene-PROT,MAP3K1 protein
5427,MAP3K11-PROT,Gene-PROT,MAP3K11 protein
5428,MAP3K12-PROT,Gene-PROT,MAP3K12 protein
5429,MAP3K13-PROT,Gene-PROT,MAP3K13 protein
5430,MAP3K14-PROT,Gene-PROT,MAP3K14 protein
5431,MAP3K2-PROT,Gene-PROT,MAP3K2 protein
5432,MAP3K3-PROT,Gene-PROT,MAP3K3 protein
5433,MAP3K4-PROT,Gene-PROT,MAP3K4 protein
5434,MAP3K5-PROT,Gene-PROT,MAP3K5 protein
5435,MAP3K6-PROT,Gene-PROT,MAP3K6 protein
5436,MAP3K7-PROT,Gene-PROT,MAP3K7 protein
5437,MAP3K8-PROT,Gene-PROT,MAP3K8 protein
5438,MAP4K1-PROT,Gene-PROT,MAP4K1 protein
5439,MAP4K2-PROT,Gene-PROT,MAP4K2 protein
5440,MAP4K3-PROT,Gene-PROT,MAP4K3 protein
5441,MAP4K4-PROT,Gene-PROT,MAP4K4 protein
5442,MAPK1-PROT,Gene-PROT,MAPK1 protein
5443,MAPK10-PROT,Gene-PROT,MAPK10 protein
5444,MAPK11-PROT,Gene-PROT,MAPK11 protein
5445,MAPK12-PROT,Gene-PROT,MAPK12 protein
5446,MAPK13-PROT,Gene-PROT,MAPK13 protein
5447,MAPK14-PROT,Gene-PROT,MAPK14 protein
5448,MAPK15-PROT,Gene-PROT,MAPK15 protein
5449,MAPK3-PROT,Gene-PROT,MAPK3 protein
5450,MAPK4-PROT,Gene-PROT,MAPK4 protein
5451,MAPK6-PROT,Gene-PROT,MAPK6 protein
5452,MAPK7-PROT,Gene-PROT,MAPK7 protein
5453,MAPK8-PROT,Gene-PROT,MAPK8 protein
5454,MAPK8IP1-PROT,Gene-PROT,MAPK8IP1 protein
5455,MAPK8IP2-PROT,Gene-PROT,MAPK8IP2 protein
5456,MAPK8IP3-PROT,Gene-PROT,MAPK8IP3 protein
5457,MAPK9-PROT,Gene-PROT,MAPK9 protein
5458,MAPKAP1-PROT,Gene-PROT,MAPKAP1 protein
5459,MAPKAPK2-PROT,Gene-PROT,MAPKAPK2 protein
5460,MAPKAPK3-PROT,Gene-PROT,MAPKAPK3 protein
5461,MAPKAPK5-PROT,Gene-PROT,MAPKAPK5 protein
5462,MAPT-PROT,Gene-PROT,MAPT protein
5463,MATK-PROT,Gene-PROT,MATK protein
5464,MAVS-PROT,Gene-PROT,MAVS protein
5465,MAX-PROT,Gene-PROT,MAX protein
5466,MC2R-PROT,Gene-PROT,MC2R protein
5467,MCL1-PROT,Gene-PROT,MCL1 protein
5468,MCOLN1-PROT,Gene-PROT,MCOLN1 protein
5469,MCOLN2-PROT,Gene-PROT,MCOLN2 protein
5470,MCOLN3-PROT,Gene-PROT,MCOLN3 protein
5471,MDM2-PROT,Gene-PROT,MDM2 protein
5472,MDM4-PROT,Gene-PROT,MDM4 protein
5473,ME1-PROT,Gene-PROT,ME1 protein
5474,ME3-PROT,Gene-PROT,ME3 protein
5475,MECOM-PROT,Gene-PROT,MECOM protein
5476,MED1-PROT,Gene-PROT,MED1 protein
5477,MED12-PROT,Gene-PROT,MED12 protein
5478,MED12L-PROT,Gene-PROT,MED12L protein
5479,MED13-PROT,Gene-PROT,MED13 protein
5480,MED13L-PROT,Gene-PROT,MED13L protein
5481,MED14-PROT,Gene-PROT,MED14 protein
5482,MED16-PROT,Gene-PROT,MED16 protein
5483,MED17-PROT,Gene-PROT,MED17 protein
5484,MED24-PROT,Gene-PROT,MED24 protein
5485,MED27-PROT,Gene-PROT,MED27 protein
5486,MED30-PROT,Gene-PROT,MED30 protein
5487,MED4-PROT,Gene-PROT,MED4 protein
5488,MEF2A-PROT,Gene-PROT,MEF2A protein
5489,MEF2B-PROT,Gene-PROT,MEF2B protein
5490,MEF2C-PROT,Gene-PROT,MEF2C protein
5491,MEF2D-PROT,Gene-PROT,MEF2D protein
5492,MEFV-PROT,Gene-PROT,MEFV protein
5493,MEGF8-PROT,Gene-PROT,MEGF8 protein
5494,MET-PROT,Gene-PROT,MET protein
5495,MFN1-PROT,Gene-PROT,MFN1 protein
5496,MFN2-PROT,Gene-PROT,MFN2 protein
5497,MFNG-PROT,Gene-PROT,MFNG protein
5498,MGRN1-PROT,Gene-PROT,MGRN1 protein
5499,MIOS-PROT,Gene-PROT,MIOS protein
5500,MKNK1-PROT,Gene-PROT,MKNK1 protein
5501,MKNK2-PROT,Gene-PROT,MKNK2 protein
5502,MLKL-PROT,Gene-PROT,MLKL protein
5503,MLST8-PROT,Gene-PROT,MLST8 protein
5504,MLYCD-PROT,Gene-PROT,MLYCD protein
5505,MMP1-PROT,Gene-PROT,MMP1 protein
5506,MMP13-PROT,Gene-PROT,MMP13 protein
5507,MMP14-PROT,Gene-PROT,MMP14 protein
5508,MMP2-PROT,Gene-PROT,MMP2 protein
5509,MMP3-PROT,Gene-PROT,MMP3 protein
5510,MMP7-PROT,Gene-PROT,MMP7 protein
5511,MMP9-PROT,Gene-PROT,MMP9 protein
5512,MOB1A-PROT,Gene-PROT,MOB1A protein
5513,MOB1B-PROT,Gene-PROT,MOB1B protein
5514,MPL-PROT,Gene-PROT,MPL protein
5515,MRAS-PROT,Gene-PROT,MRAS protein
5516,MS4A2-PROT,Gene-PROT,MS4A2 protein
5517,MST1-PROT,Gene-PROT,MST1 protein
5518,MST1R-PROT,Gene-PROT,MST1R protein
5519,MTCP1-PROT,Gene-PROT,MTCP1 protein
5520,MTOR-PROT,Gene-PROT,MTOR protein
5521,MUC5AC-PROT,Gene-PROT,MUC5AC protein
5522,MUC5B-PROT,Gene-PROT,MUC5B protein
5523,MYB-PROT,Gene-PROT,MYB protein
5524,MYC-PROT,Gene-PROT,MYC protein
5525,MYD88-PROT,Gene-PROT,MYD88 protein
5526,MYH6-PROT,Gene-PROT,MYH6 protein
5527,MYH7-PROT,Gene-PROT,MYH7 protein
5528,MYL2-PROT,Gene-PROT,MYL2 protein
5529,MYL3-PROT,Gene-PROT,MYL3 protein
5530,MYL4-PROT,Gene-PROT,MYL4 protein
5531,MYL6-PROT,Gene-PROT,MYL6 protein
5532,MYL6B-PROT,Gene-PROT,MYL6B protein
5533,MYL9-PROT,Gene-PROT,MYL9 protein
5534,MYLK-PROT,Gene-PROT,MYLK protein
5535,MYLK2-PROT,Gene-PROT,MYLK2 protein
5536,MYLK3-PROT,Gene-PROT,MYLK3 protein
5537,MYLK4-PROT,Gene-PROT,MYLK4 protein
5538,NAIP-PROT,Gene-PROT,NAIP protein
5539,NAMPT-PROT,Gene-PROT,NAMPT protein
5540,NANOG-PROT,Gene-PROT,NANOG protein
5541,NANOGP8-PROT,Gene-PROT,NANOGP8 protein
5542,NBL1-PROT,Gene-PROT,NBL1 protein
5543,NCF1-PROT,Gene-PROT,NCF1 protein
5544,NCK1-PROT,Gene-PROT,NCK1 protein
5545,NCK2-PROT,Gene-PROT,NCK2 protein
5546,NCOA1-PROT,Gene-PROT,NCOA1 protein
5547,NCOA2-PROT,Gene-PROT,NCOA2 protein
5548,NCOA3-PROT,Gene-PROT,NCOA3 protein
5549,NCOR1-PROT,Gene-PROT,NCOR1 protein
5550,NCOR2-PROT,Gene-PROT,NCOR2 protein
5551,NCSTN-PROT,Gene-PROT,NCSTN protein
5552,NEK7-PROT,Gene-PROT,NEK7 protein
5553,NEO1-PROT,Gene-PROT,NEO1 protein
5554,NF1-PROT,Gene-PROT,NF1 protein
5555,NF2-PROT,Gene-PROT,NF2 protein
5556,NFATC1-PROT,Gene-PROT,NFATC1 protein
5557,NFATC2-PROT,Gene-PROT,NFATC2 protein
5558,NFATC3-PROT,Gene-PROT,NFATC3 protein
5559,NFATC4-PROT,Gene-PROT,NFATC4 protein
5560,NFKB1-PROT,Gene-PROT,NFKB1 protein
5561,NFKB2-PROT,Gene-PROT,NFKB2 protein
5562,NFKBIA-PROT,Gene-PROT,NFKBIA protein
5563,NFKBIB-PROT,Gene-PROT,NFKBIB protein
5564,NFKBIE-PROT,Gene-PROT,NFKBIE protein
5565,NGF-PROT,Gene-PROT,NGF protein
5566,NGFR-PROT,Gene-PROT,NGFR protein
5567,NKD1-PROT,Gene-PROT,NKD1 protein
5568,NKD2-PROT,Gene-PROT,NKD2 protein
5569,NLK-PROT,Gene-PROT,NLK protein
5570,NLRC4-PROT,Gene-PROT,NLRC4 protein
5571,NLRP1-PROT,Gene-PROT,NLRP1 protein
5572,NLRP12-PROT,Gene-PROT,NLRP12 protein
5573,NLRP3-PROT,Gene-PROT,NLRP3 protein
5574,NLRP6-PROT,Gene-PROT,NLRP6 protein
5575,NLRP7-PROT,Gene-PROT,NLRP7 protein
5576,NLRX1-PROT,Gene-PROT,NLRX1 protein
5577,NOD1-PROT,Gene-PROT,NOD1 protein
5578,NOD2-PROT,Gene-PROT,NOD2 protein
5579,NODAL-PROT,Gene-PROT,NODAL protein
5580,NOG-PROT,Gene-PROT,NOG protein
5581,NOS1-PROT,Gene-PROT,NOS1 protein
5582,NOS2-PROT,Gene-PROT,NOS2 protein
5583,NOS3-PROT,Gene-PROT,NOS3 protein
5584,NOTCH1-PROT,Gene-PROT,NOTCH1 protein
5585,NOTCH2-PROT,Gene-PROT,NOTCH2 protein
5586,NOTCH3-PROT,Gene-PROT,NOTCH3 protein
5587,NOTCH4-PROT,Gene-PROT,NOTCH4 protein
5588,NOTUM-PROT,Gene-PROT,NOTUM protein
5589,NOX1-PROT,Gene-PROT,NOX1 protein
5590,NOX4-PROT,Gene-PROT,NOX4 protein
5591,NPPA-PROT,Gene-PROT,NPPA protein
5592,NPPB-PROT,Gene-PROT,NPPB protein
5593,NPPC-PROT,Gene-PROT,NPPC protein
5594,NPR1-PROT,Gene-PROT,NPR1 protein
5595,NPR2-PROT,Gene-PROT,NPR2 protein
5596,NPRL2-PROT,Gene-PROT,NPRL2 protein
5597,NPRL3-PROT,Gene-PROT,NPRL3 protein
5598,NPY-PROT,Gene-PROT,NPY protein
5599,NPY1R-PROT,Gene-PROT,NPY1R protein
5600,NR1H3-PROT,Gene-PROT,NR1H3 protein
5601,NR4A1-PROT,Gene-PROT,NR4A1 protein
5602,NRAS-PROT,Gene-PROT,NRAS protein
5603,NRF1-PROT,Gene-PROT,NRF1 protein
5604,NRG1-PROT,Gene-PROT,NRG1 protein
5605,NRG2-PROT,Gene-PROT,NRG2 protein
5606,NRG3-PROT,Gene-PROT,NRG3 protein
5607,NRG4-PROT,Gene-PROT,NRG4 protein
5608,NSMAF-PROT,Gene-PROT,NSMAF protein
5609,NTF3-PROT,Gene-PROT,NTF3 protein
5610,NTF4-PROT,Gene-PROT,NTF4 protein
5611,NTRK1-PROT,Gene-PROT,NTRK1 protein
5612,NTRK2-PROT,Gene-PROT,NTRK2 protein
5613,NTRK3-PROT,Gene-PROT,NTRK3 protein
5614,NTSR1-PROT,Gene-PROT,NTSR1 protein
5615,NUMB-PROT,Gene-PROT,NUMB protein
5616,NUMBL-PROT,Gene-PROT,NUMBL protein
5617,OLR1-PROT,Gene-PROT,OLR1 protein
5618,OPRD1-PROT,Gene-PROT,OPRD1 protein
5619,OPRM1-PROT,Gene-PROT,OPRM1 protein
5620,ORAI1-PROT,Gene-PROT,ORAI1 protein
5621,ORAI2-PROT,Gene-PROT,ORAI2 protein
5622,ORAI3-PROT,Gene-PROT,ORAI3 protein
5623,OSM-PROT,Gene-PROT,OSM protein
5624,OSMR-PROT,Gene-PROT,OSMR protein
5625,OTUD5-PROT,Gene-PROT,OTUD5 protein
5626,OXT-PROT,Gene-PROT,OXT protein
5627,OXTR-PROT,Gene-PROT,OXTR protein
5628,P2RX1-PROT,Gene-PROT,P2RX1 protein
5629,P2RX2-PROT,Gene-PROT,P2RX2 protein
5630,P2RX3-PROT,Gene-PROT,P2RX3 protein
5631,P2RX4-PROT,Gene-PROT,P2RX4 protein
5632,P2RX5-PROT,Gene-PROT,P2RX5 protein
5633,P2RX6-PROT,Gene-PROT,P2RX6 protein
5634,P2RX7-PROT,Gene-PROT,P2RX7 protein
5635,P2RY1-PROT,Gene-PROT,P2RY1 protein
5636,PAK1-PROT,Gene-PROT,PAK1 protein
5637,PAK2-PROT,Gene-PROT,PAK2 protein
5638,PAK3-PROT,Gene-PROT,PAK3 protein
5639,PAK4-PROT,Gene-PROT,PAK4 protein
5640,PAK6-PROT,Gene-PROT,PAK6 protein
5641,PARD3-PROT,Gene-PROT,PARD3 protein
5642,PARD6A-PROT,Gene-PROT,PARD6A protein
5643,PARD6B-PROT,Gene-PROT,PARD6B protein
5644,PARD6G-PROT,Gene-PROT,PARD6G protein
5645,PCK1-PROT,Gene-PROT,PCK1 protein
5646,PCK2-PROT,Gene-PROT,PCK2 protein
5647,PDCD1-PROT,Gene-PROT,PDCD1 protein
5648,PDE10A-PROT,Gene-PROT,PDE10A protein
5649,PDE1A-PROT,Gene-PROT,PDE1A protein
5650,PDE1B-PROT,Gene-PROT,PDE1B protein
5651,PDE1C-PROT,Gene-PROT,PDE1C protein
5652,PDE2A-PROT,Gene-PROT,PDE2A protein
5653,PDE3A-PROT,Gene-PROT,PDE3A protein
5654,PDE3B-PROT,Gene-PROT,PDE3B protein
5655,PDE4A-PROT,Gene-PROT,PDE4A protein
5656,PDE4B-PROT,Gene-PROT,PDE4B protein
5657,PDE4C-PROT,Gene-PROT,PDE4C protein
5658,PDE4D-PROT,Gene-PROT,PDE4D protein
5659,PDGFA-PROT,Gene-PROT,PDGFA protein
5660,PDGFB-PROT,Gene-PROT,PDGFB protein
5661,PDGFC-PROT,Gene-PROT,PDGFC protein
5662,PDGFD-PROT,Gene-PROT,PDGFD protein
5663,PDGFRA-PROT,Gene-PROT,PDGFRA protein
5664,PDGFRB-PROT,Gene-PROT,PDGFRB protein
5665,PDHA1-PROT,Gene-PROT,PDHA1 protein
5666,PDHA2-PROT,Gene-PROT,PDHA2 protein
5667,PDHB-PROT,Gene-PROT,PDHB protein
5668,PDK1-PROT,Gene-PROT,PDK1 protein
5669,PDPK1-PROT,Gene-PROT,PDPK1 protein
5670,PERP-PROT,Gene-PROT,PERP protein
5671,PF4-PROT,Gene-PROT,PF4 protein
5672,PF4V1-PROT,Gene-PROT,PF4V1 protein
5673,PFKFB1-PROT,Gene-PROT,PFKFB1 protein
5674,PFKFB2-PROT,Gene-PROT,PFKFB2 protein
5675,PFKFB3-PROT,Gene-PROT,PFKFB3 protein
5676,PFKFB4-PROT,Gene-PROT,PFKFB4 protein
5677,PFKL-PROT,Gene-PROT,PFKL protein
5678,PFKM-PROT,Gene-PROT,PFKM protein
5679,PFKP-PROT,Gene-PROT,PFKP protein
5680,PFN1-PROT,Gene-PROT,PFN1 protein
5681,PFN2-PROT,Gene-PROT,PFN2 protein
5682,PFN3-PROT,Gene-PROT,PFN3 protein
5683,PFN4-PROT,Gene-PROT,PFN4 protein
5684,PGAM5-PROT,Gene-PROT,PGAM5 protein
5685,PGF-PROT,Gene-PROT,PGF protein
5686,PGK1-PROT,Gene-PROT,PGK1 protein
5687,PGK2-PROT,Gene-PROT,PGK2 protein
5688,PGR-PROT,Gene-PROT,PGR protein
5689,PHKA1-PROT,Gene-PROT,PHKA1 protein
5690,PHKA2-PROT,Gene-PROT,PHKA2 protein
5691,PHKB-PROT,Gene-PROT,PHKB protein
5692,PHKG1-PROT,Gene-PROT,PHKG1 protein
5693,PHKG2-PROT,Gene-PROT,PHKG2 protein
5694,PHLPP1-PROT,Gene-PROT,PHLPP1 protein
5695,PHLPP2-PROT,Gene-PROT,PHLPP2 protein
5696,PIAS1-PROT,Gene-PROT,PIAS1 protein
5697,PIAS2-PROT,Gene-PROT,PIAS2 protein
5698,PIAS3-PROT,Gene-PROT,PIAS3 protein
5699,PIAS4-PROT,Gene-PROT,PIAS4 protein
5700,PIDD1-PROT,Gene-PROT,PIDD1 protein
5701,PIK3AP1-PROT,Gene-PROT,PIK3AP1 protein
5702,PIK3C3-PROT,Gene-PROT,PIK3C3 protein
5703,PIK3CA-PROT,Gene-PROT,PIK3CA protein
5704,PIK3CB-PROT,Gene-PROT,PIK3CB protein
5705,PIK3CD-PROT,Gene-PROT,PIK3CD protein
5706,PIK3CG-PROT,Gene-PROT,PIK3CG protein
5707,PIK3R1-PROT,Gene-PROT,PIK3R1 protein
5708,PIK3R2-PROT,Gene-PROT,PIK3R2 protein
5709,PIK3R3-PROT,Gene-PROT,PIK3R3 protein
5710,PIK3R4-PROT,Gene-PROT,PIK3R4 protein
5711,PIK3R5-PROT,Gene-PROT,PIK3R5 protein
5712,PIK3R6-PROT,Gene-PROT,PIK3R6 protein
5713,PIM1-PROT,Gene-PROT,PIM1 protein
5714,PIN1-PROT,Gene-PROT,PIN1 protein
5715,PIP5K1A-PROT,Gene-PROT,PIP5K1A protein
5716,PIP5K1B-PROT,Gene-PROT,PIP5K1B protein
