src,dest,EdgeType,Textual_edge_type
MLYCD-PROT,PRKAA2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MLYCD-PROT,PRKAB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MLYCD-PROT,PRKAB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MLYCD-PROT,PRKAG1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MLYCD-PROT,PRKAG2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MLYCD-PROT,PRKAG3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,MMP1-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP1-PROT,CEBPB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,FOS-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,FOSB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,FOSL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,JUN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,JUND-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,NFKB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,PPARG-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,RELA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,RXRA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,RXRB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP1-PROT,RXRG-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,MMP13-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP13-PROT,CEBPB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,FOS-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,FOSB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,FOSL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,JUN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,JUND-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,NFKB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP13-PROT,RELA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP14-PROT,MMP14-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP14-PROT,MMP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP14-PROT,PRKCA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP14-PROT,PRKCB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP14-PROT,PRKCD-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,MMP2-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP2-PROT,EDN1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,HBEGF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,JUN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,MAPK1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,MAPK3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,MMP14-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,NFKB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,RELA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP2-PROT,SRC-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,MMP3-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP3-PROT,CEBPB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,FOS-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,FOSB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,FOSL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,JUN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,JUND-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,NFKB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP3-PROT,RELA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP7-PROT,MMP7-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP7-PROT,LEF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP7-PROT,TCF7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP7-PROT,TCF7L1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP7-PROT,TCF7L2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,MMP9-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MMP9-PROT,CEBPB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,EDN1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,FOS-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,FOSB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,FOSL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,HBEGF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,JUN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,JUND-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,MAPK1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,MAPK3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,NFKB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,RELA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MMP9-PROT,SRC-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MOB1A-PROT,MOB1A-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MOB1A-PROT,STK3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MOB1B-PROT,MOB1B-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MOB1B-PROT,STK3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,MPL-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MPL-PROT,CNTF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,CSF2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,CSF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,CSH1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,CSH2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,CTF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,EGF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,EPO-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,GH1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,GH2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA13-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA14-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA17-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA21-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNA8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNE-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNG-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IFNW1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL12A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL12B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL13-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL15-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL17D-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL19-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL20-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL21-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL22-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL23A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL24-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,IL9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,JAK1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,JAK2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,JAK3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,LEP-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,LIF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,OSM-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,PDGFA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,PDGFB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,PRL-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,THPO-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,TSLP-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MPL-PROT,TYK2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,MRAS-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MRAS-PROT,ARAF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,ARHGEF12-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,BRAF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,BRAP-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNAQ-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNB5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG11-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG12-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG13-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNG8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNGT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,GNGT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,LSP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,MAP3K1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,NF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PIK3CA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PIK3CB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PIK3CD-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PIK3R1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PIK3R2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PIK3R3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PLCE1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PRKCA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PRKCB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PRKCE-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,PRKCG-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RAF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RALBP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RALGDS-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RAPGEF2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RAPGEF5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASA1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASA2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASA3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASA4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASA4B-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASAL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASAL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASAL3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASGRF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASGRF2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASGRP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASGRP2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASGRP3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASGRP4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASSF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RASSF5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RGL1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RGL2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,RIN1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,SHOC2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,SOS1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,SOS2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,SYNGAP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MRAS-PROT,TIAM1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MS4A2-PROT,MS4A2-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MS4A2-PROT,FCER1A-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MS4A2-PROT,FCER1G-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MS4A2-PROT,FYN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MS4A2-PROT,LYN-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MS4A2-PROT,SYK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,MST1-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MST1-PROT,EGFR-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,ERBB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,ERBB3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,ERBB4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,FGFR1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,FGFR2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,FGFR3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,FGFR4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,FLT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,FLT4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,KDR-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,MET-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,MST1R-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,NTRK1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,NTRK2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,NTRK3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,PDGFRA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,PDGFRB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1-PROT,RET-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,MST1R-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MST1R-PROT,EGF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF16-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF17-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF18-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF19-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF20-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF21-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF22-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF23-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF5-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF6-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF7-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,FGF9-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,GDNF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,HGF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,MST1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,NGF-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,PDGFA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,PDGFB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,PDGFC-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,PDGFD-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,PLCG1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,PLCG2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,VEGFA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,VEGFB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,VEGFC-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MST1R-PROT,VEGFD-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTCP1-PROT,MTCP1-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MTCP1-PROT,AKT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTCP1-PROT,AKT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTCP1-PROT,AKT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,MTOR-TRAN,Gene-TRAN-Gene-PROT,transcripting protein
MTOR-PROT,AKT1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,AKT1S1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,AKT2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,AKT3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,CHUK-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,CLIP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,DEPTOR-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,EIF4EBP1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,GRB10-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,IRS1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,IRS2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,IRS4-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,LPIN1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,LPIN2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,LPIN3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,MLST8-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PIK3CA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PIK3CB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PIK3CD-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PIK3R1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PIK3R2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PIK3R3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PPARG-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAA1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAA2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAG1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAG2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKAG3-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKCA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKCB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,PRKCG-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RHEB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RHOA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RICTOR-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RPS6KB1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RPS6KB2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RPTOR-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RRAGA-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RRAGB-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RRAGC-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,RRAGD-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,SGK1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,TELO2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,TRAF2-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,TTI1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
MTOR-PROT,ULK1-PROT,Gene-PROT-Gene-PROT,protein protein interaction
